location_code,location,year,population,urban_population_ratio,gdp_per_capita,source,collected_at
KHM,Cambodia,2020,16725474,39.832658030922,2081.73914242939,World Bank,2026-07-10T05:20:25.914609+00:00
KHM,Cambodia,2021,16974305,40.1091858128847,2167.40324198499,World Bank,2026-07-10T05:20:25.914609+00:00
KHM,Cambodia,2022,17201724,40.374616187368,2325.03050040841,World Bank,2026-07-10T05:20:25.914609+00:00
KHM,Cambodia,2023,17423880,40.6290788072508,2429.74853452838,World Bank,2026-07-10T05:20:25.914609+00:00
KHM,Cambodia,2024,17638801,40.8727033252729,2627.87969756224,World Bank,2026-07-10T05:20:25.914609+00:00
KHM,Cambodia,2025,17847982,41.10561939401,2872.42926639909,World Bank,2026-07-10T05:20:25.914609+00:00
KIR,Kiribati,2020,126099,58.4123714112748,1751.87199542272,World Bank,2026-07-10T05:20:25.914609+00:00
KIR,Kiribati,2021,128377,59.6364645301985,2223.54147866465,World Bank,2026-07-10T05:20:25.914609+00:00
KIR,Kiribati,2022,130469,60.5739126559419,2078.7648751855,World Bank,2026-07-10T05:20:25.914609+00:00
KIR,Kiribati,2023,132530,61.5244676194408,2200.68918614289,World Bank,2026-07-10T05:20:25.914609+00:00
KIR,Kiribati,2024,134518,62.4620431275642,2550.98377226188,World Bank,2026-07-10T05:20:25.914609+00:00
KIR,Kiribati,2025,136488,63.3850857782871,2558.66636011102,World Bank,2026-07-10T05:20:25.914609+00:00
KNA,St. Kitts and Nevis,2020,46870,31.4716289738952,18859.0190361046,World Bank,2026-07-10T05:20:25.915715+00:00
KNA,St. Kitts and Nevis,2021,46763,31.5393525093972,18361.1449697886,World Bank,2026-07-10T05:20:25.915715+00:00
KNA,St. Kitts and Nevis,2022,46709,31.6156404983167,21011.5744209816,World Bank,2026-07-10T05:20:25.915715+00:00
KNA,St. Kitts and Nevis,2023,46758,31.7007809622822,22576.9248439166,World Bank,2026-07-10T05:20:25.915715+00:00
KNA,St. Kitts and Nevis,2024,46843,31.795061903951,23960.6534357084,World Bank,2026-07-10T05:20:25.915715+00:00
KNA,St. Kitts and Nevis,2025,46922,31.8987713138283,25223.0257622185,World Bank,2026-07-10T05:20:25.915715+00:00
KOR,"Korea, Rep.",2020,51836239,81.1759595622913,33645.7719545073,World Bank,2026-07-10T05:20:25.914609+00:00
KOR,"Korea, Rep.",2021,51769539,81.1616526507785,37518.4635305697,World Bank,2026-07-10T05:20:25.914609+00:00
KOR,"Korea, Rep.",2022,51672569,81.1624941626873,34822.4048404971,World Bank,2026-07-10T05:20:25.914609+00:00
KOR,"Korea, Rep.",2023,51712619,81.1645551720421,35674.095995632,World Bank,2026-07-10T05:20:25.914609+00:00
KOR,"Korea, Rep.",2024,51751065,81.1682528469686,36238.639908315,World Bank,2026-07-10T05:20:25.914609+00:00
KOR,"Korea, Rep.",2025,51684564,81.1740263306674,36226.9663637512,World Bank,2026-07-10T05:20:25.914609+00:00
KWT,Kuwait,2020,4400267,100,25236.0755848941,World Bank,2026-07-10T05:20:25.914609+00:00
KWT,Kuwait,2021,4360865,100,34018.6342592913,World Bank,2026-07-10T05:20:25.914609+00:00
KWT,Kuwait,2022,4589643,100,39981.7691035833,World Bank,2026-07-10T05:20:25.914609+00:00
KWT,Kuwait,2023,4853420,100,34091.9714813002,World Bank,2026-07-10T05:20:25.914609+00:00
KWT,Kuwait,2024,4897263,100,32855.7209688827,World Bank,2026-07-10T05:20:25.914609+00:00
KWT,Kuwait,2025,4865298,100,32312.3119953634,World Bank,2026-07-10T05:20:25.914609+00:00
LAC,Latin America & Caribbean (excluding high income),2020,606535582,80.3040110850269,6651.15822114273,World Bank,2026-07-10T05:20:25.913489+00:00
LAC,Latin America & Caribbean (excluding high income),2021,610122057,80.5058130551037,7694.61136917625,World Bank,2026-07-10T05:20:25.913489+00:00
LAC,Latin America & Caribbean (excluding high income),2022,613861839,80.7043500381091,8838.67169511547,World Bank,2026-07-10T05:20:25.913489+00:00
LAC,Latin America & Caribbean (excluding high income),2023,618190397,80.9255861415046,9891.4632795533,World Bank,2026-07-10T05:20:25.913489+00:00
LAC,Latin America & Caribbean (excluding high income),2024,622564181,81.1587710342698,10065.5029056612,World Bank,2026-07-10T05:20:25.913489+00:00
LAC,Latin America & Caribbean (excluding high income),2025,626808315,81.3986631711555,10407.4817975955,World Bank,2026-07-10T05:20:25.913489+00:00
LAO,Lao PDR,2020,7346533,36.6185033569111,2583.77730696131,World Bank,2026-07-10T05:20:25.914609+00:00
LAO,Lao PDR,2021,7453194,37.338778268357,2526.05105018529,World Bank,2026-07-10T05:20:25.914609+00:00
LAO,Lao PDR,2022,7559007,38.0682382805397,2046.40440255621,World Bank,2026-07-10T05:20:25.914609+00:00
LAO,Lao PDR,2023,7664993,38.8070088517156,2066.94979776957,World Bank,2026-07-10T05:20:25.914609+00:00
LAO,Lao PDR,2024,7769819,39.5552154401406,2123.97909415109,World Bank,2026-07-10T05:20:25.914609+00:00
LAO,Lao PDR,2025,7873046,40.3129835040701,2324.76353098791,World Bank,2026-07-10T05:20:25.914609+00:00
LBN,Lebanon,2020,5702398,89.729499798117,5561.19166950397,World Bank,2026-07-10T05:20:25.915715+00:00
LBN,Lebanon,2021,5718122,89.965362045441,4045.37391066234,World Bank,2026-07-10T05:20:25.915715+00:00
LBN,Lebanon,2022,5744489,90.206313713022,3654.35845534878,World Bank,2026-07-10T05:20:25.915715+00:00
LBN,Lebanon,2023,5773493,90.4524074197598,3477.72489842684,World Bank,2026-07-10T05:20:25.914609+00:00
LBN,Lebanon,2024,5805962,90.703695784554,4473.27134441128,World Bank,2026-07-10T05:20:25.914609+00:00
LBN,Lebanon,2025,5849421,90.9602314263044,,World Bank,2026-07-10T05:20:25.914609+00:00
LBR,Liberia,2020,5149463,53.3878685572381,616.787867006715,World Bank,2026-07-10T05:20:25.915715+00:00
LBR,Liberia,2021,5259323,53.9224618859098,667.96610514319,World Bank,2026-07-10T05:20:25.915715+00:00
LBR,Liberia,2022,5373294,54.4591057083,744.617175237387,World Bank,2026-07-10T05:20:25.915715+00:00
LBR,Liberia,2023,5493031,54.997863482224,799.194470229642,World Bank,2026-07-10T05:20:25.915715+00:00
LBR,Liberia,2024,5612817,55.5387986654968,851.497723870206,World Bank,2026-07-10T05:20:25.915715+00:00
LBR,Liberia,2025,5731206,56.0819747159338,915.328972645548,World Bank,2026-07-10T05:20:25.915715+00:00
LBY,Libya,2020,7045399,87.8278267096263,6650.33810585348,World Bank,2026-07-10T05:20:25.915715+00:00
LBY,Libya,2021,7135175,87.8365018271835,4935.82787349801,World Bank,2026-07-10T05:20:25.915715+00:00
LBY,Libya,2022,7223805,87.8486088593786,5986.63694851258,World Bank,2026-07-10T05:20:25.915715+00:00
LBY,Libya,2023,7305659,87.8647197919848,6026.51518708812,World Bank,2026-07-10T05:20:25.915715+00:00
LBY,Libya,2024,7381023,87.8854066107749,6569.16408678648,World Bank,2026-07-10T05:20:25.915715+00:00
LBY,Libya,2025,7458555,87.9112413015221,6448.82415074121,World Bank,2026-07-10T05:20:25.915715+00:00
LCA,St. Lucia,2020,178250,25.7524386560998,8537.11495506727,World Bank,2026-07-10T05:20:25.915715+00:00
LCA,St. Lucia,2021,178522,27.4443458949551,10481.1233971786,World Bank,2026-07-10T05:20:25.915715+00:00
LCA,St. Lucia,2022,178781,29.097678526676,12976.1489693474,World Bank,2026-07-10T05:20:25.915715+00:00
LCA,St. Lucia,2023,179285,29.0976313248036,13616.6397593734,World Bank,2026-07-10T05:20:25.915715+00:00
LCA,St. Lucia,2024,179744,29.0973354237452,14493.658470648,World Bank,2026-07-10T05:20:25.915715+00:00
LCA,St. Lucia,2025,180149,29.096571131107,14745.8184305461,World Bank,2026-07-10T05:20:25.915715+00:00
LCN,Latin America & Caribbean,2020,645498187,80.4373918656823,7169.39235876452,World Bank,2026-07-10T05:20:25.913489+00:00
LCN,Latin America & Caribbean,2021,649236092,80.6341875645003,8292.15210222359,World Bank,2026-07-10T05:20:25.913489+00:00
LCN,Latin America & Caribbean,2022,653108131,80.8277330006255,9412.05924553392,World Bank,2026-07-10T05:20:25.913489+00:00
LCN,Latin America & Caribbean,2023,657616519,81.0435031875464,10507.6138782353,World Bank,2026-07-10T05:20:25.913489+00:00
LCN,Latin America & Caribbean,2024,662185614,81.2716849224706,10705.1067802788,World Bank,2026-07-10T05:20:25.913489+00:00
LCN,Latin America & Caribbean,2025,666592570,81.5060587040558,11095.2176548294,World Bank,2026-07-10T05:20:25.913489+00:00
LDC,Least developed countries: UN classification,2020,1082754466,34.3799933582931,1089.46260850363,World Bank,2026-07-10T05:20:25.913489+00:00
LDC,Least developed countries: UN classification,2021,1108233065,34.8106741074615,1175.42321388464,World Bank,2026-07-10T05:20:25.913489+00:00
LDC,Least developed countries: UN classification,2022,1133564482,35.2521934518586,1298.29338219278,World Bank,2026-07-10T05:20:25.913489+00:00
LDC,Least developed countries: UN classification,2023,1159744187,35.6888977222996,1258.15690309732,World Bank,2026-07-10T05:20:25.913489+00:00
LDC,Least developed countries: UN classification,2024,1186668913,36.1583212100394,1299.44368873396,World Bank,2026-07-10T05:20:25.913489+00:00
LDC,Least developed countries: UN classification,2025,1214167506,36.6351976248878,1361.99182021439,World Bank,2026-07-10T05:20:25.913489+00:00
LIE,Liechtenstein,2020,38901,14.6666622853765,164671.093553454,World Bank,2026-07-10T05:20:25.915715+00:00
LIE,Liechtenstein,2021,39182,14.6989159370696,201944.830335076,World Bank,2026-07-10T05:20:25.915715+00:00
LIE,Liechtenstein,2022,39493,14.6923070071538,188055.003235348,World Bank,2026-07-10T05:20:25.915715+00:00
LIE,Liechtenstein,2023,39846,14.6783761234077,206780.590353385,World Bank,2026-07-10T05:20:25.915715+00:00
LIE,Liechtenstein,2024,40450,14.657584904886,220167.225473557,World Bank,2026-07-10T05:20:25.915715+00:00
LIE,Liechtenstein,2025,41024,14.6298998993293,,World Bank,2026-07-10T05:20:25.915715+00:00
LKA,Sri Lanka,2020,21919000,19.6621898312161,3847.60136741182,World Bank,2026-07-10T05:20:25.915715+00:00
LKA,Sri Lanka,2021,22156000,19.8266275195269,3996.96240531688,World Bank,2026-07-10T05:20:25.915715+00:00
LKA,Sri Lanka,2022,22181000,19.9877933196367,3342.63650438046,World Bank,2026-07-10T05:20:25.915715+00:00
LKA,Sri Lanka,2023,22037000,20.1455348442463,3815.41531767474,World Bank,2026-07-10T05:20:25.915715+00:00
LKA,Sri Lanka,2024,21916000,20.2996997058686,4545.36006870612,World Bank,2026-07-10T05:20:25.915715+00:00
LKA,Sri Lanka,2025,21756000,20.4501355167937,5002.07904353724,World Bank,2026-07-10T05:20:25.915715+00:00
LMY,Low & middle income,2020,6460393883,51.4188594538107,4646.47209072865,World Bank,2026-07-10T05:20:25.913489+00:00
LMY,Low & middle income,2021,6527758150,51.9053998647644,5422.11312035073,World Bank,2026-07-10T05:20:25.913489+00:00
LMY,Low & middle income,2022,6590522389,52.2288701723598,5626.6962378216,World Bank,2026-07-10T05:20:25.913489+00:00
LMY,Low & middle income,2023,6654784822,52.5071871488085,5733.51584469729,World Bank,2026-07-10T05:20:25.913489+00:00
LMY,Low & middle income,2024,6722971301,52.8061674651841,5874.03080372303,World Bank,2026-07-10T05:20:25.913489+00:00
LMY,Low & middle income,2025,6791684991,53.1245267427522,6107.26169428605,World Bank,2026-07-10T05:20:25.913489+00:00
LSO,Lesotho,2020,2235727,39.6329305425532,918.582574704447,World Bank,2026-07-10T05:20:25.915715+00:00
LSO,Lesotho,2021,2261542,40.6551760851997,1066.58645143823,World Bank,2026-07-10T05:20:25.915715+00:00
LSO,Lesotho,2022,2286110,41.6703965165322,1030.12582947757,World Bank,2026-07-10T05:20:25.915715+00:00
LSO,Lesotho,2023,2311472,42.6781596804785,921.435141557056,World Bank,2026-07-10T05:20:25.915715+00:00
LSO,Lesotho,2024,2337423,43.6780334209246,1023.04227681523,World Bank,2026-07-10T05:20:25.915715+00:00
LSO,Lesotho,2025,2363325,44.6695855817109,1088.96276223185,World Bank,2026-07-10T05:20:25.915715+00:00
LTE,Late-demographic dividend,2020,2316152452,65.2628534044695,9874.06805462328,World Bank,2026-07-10T05:20:25.913489+00:00
LTE,Late-demographic dividend,2021,2320127658,66.1284355869503,11760.0897155889,World Bank,2026-07-10T05:20:25.913489+00:00
LTE,Late-demographic dividend,2022,2323799602,66.577578734994,12287.4566066286,World Bank,2026-07-10T05:20:25.913489+00:00
LTE,Late-demographic dividend,2023,2326294294,66.9097159245761,12427.24971376,World Bank,2026-07-10T05:20:25.913489+00:00
LTE,Late-demographic dividend,2024,2328876323,67.2581719439057,12874.6436381177,World Bank,2026-07-10T05:20:25.913489+00:00
LTE,Late-demographic dividend,2025,2330425681,67.6587211144091,13677.3231696707,World Bank,2026-07-10T05:20:25.913489+00:00
LTU,Lithuania,2020,2810369,67.4254608154297,20428.6478157394,World Bank,2026-07-10T05:20:25.915715+00:00
LTU,Lithuania,2021,2808380,68.1912117004395,23882.8668916753,World Bank,2026-07-10T05:20:25.915715+00:00
LTU,Lithuania,2022,2831639,68.2866452426813,24946.5724005188,World Bank,2026-07-10T05:20:25.915715+00:00
LTU,Lithuania,2023,2871585,68.575454583199,27983.3658256887,World Bank,2026-07-10T05:20:25.915715+00:00
LTU,Lithuania,2024,2888278,68.8285833315315,29603.7772588256,World Bank,2026-07-10T05:20:25.915715+00:00
LTU,Lithuania,2025,2888774,69.0816381352764,32958.6706396386,World Bank,2026-07-10T05:20:25.915715+00:00
LUX,Luxembourg,2020,630419,93.8600689970981,116860.02817236,World Bank,2026-07-10T05:20:25.915715+00:00
LUX,Luxembourg,2021,640064,94.5861743396533,134965.815442152,World Bank,2026-07-10T05:20:25.915715+00:00
LUX,Luxembourg,2022,653103,94.7605400940185,123719.658915996,World Bank,2026-07-10T05:20:25.915715+00:00
LUX,Luxembourg,2023,666430,94.8015300320787,133230.619178899,World Bank,2026-07-10T05:20:25.915715+00:00
LUX,Luxembourg,2024,677012,94.8438702866393,137781.681659123,World Bank,2026-07-10T05:20:25.915715+00:00
LUX,Luxembourg,2025,686970,94.8841729598587,147252.179121515,World Bank,2026-07-10T05:20:25.915715+00:00
LVA,Latvia,2020,1900449,68.1211222872228,17564.2321549354,World Bank,2026-07-10T05:20:25.914609+00:00
LVA,Latvia,2021,1884490,68.1808791463693,20261.8887788916,World Bank,2026-07-10T05:20:25.914609+00:00
LVA,Latvia,2022,1879383,68.2570218109034,20221.103686109,World Bank,2026-07-10T05:20:25.914609+00:00
LVA,Latvia,2023,1883710,68.3586316343061,22710.2637544197,World Bank,2026-07-10T05:20:25.914609+00:00
LVA,Latvia,2024,1866124,68.4839492628509,23578.9663562625,World Bank,2026-07-10T05:20:25.914609+00:00
LVA,Latvia,2025,1847785,68.6325719753517,26311.9730706362,World Bank,2026-07-10T05:20:25.914609+00:00
MAC,"Macao SAR, China",2020,685400,100,36883.6652578543,World Bank,2026-07-10T05:20:25.915715+00:00
MAC,"Macao SAR, China",2021,682500,100,44884.8961602393,World Bank,2026-07-10T05:20:25.915715+00:00
MAC,"Macao SAR, China",2022,677300,100,36806.891255461,World Bank,2026-07-10T05:20:25.915715+00:00
MAC,"Macao SAR, China",2023,678800,100,67216.3631112124,World Bank,2026-07-10T05:20:25.915715+00:00
MAC,"Macao SAR, China",2024,687000,100,72004.7437020733,World Bank,2026-07-10T05:20:25.915715+00:00
MAC,"Macao SAR, China",2025,685900,100,75901.7461294198,World Bank,2026-07-10T05:20:25.915715+00:00
MAF,St. Martin (French part),2020,31786,100,,World Bank,2026-07-10T05:20:25.915715+00:00
MAF,St. Martin (French part),2021,29961,100,21668.3776525323,World Bank,2026-07-10T05:20:25.915715+00:00
MAF,St. Martin (French part),2022,28870,100,,World Bank,2026-07-10T05:20:25.915715+00:00
MAF,St. Martin (French part),2023,27515,100,,World Bank,2026-07-10T05:20:25.915715+00:00
MAF,St. Martin (French part),2024,26129,100,,World Bank,2026-07-10T05:20:25.915715+00:00
MAF,St. Martin (French part),2025,24941,100,,World Bank,2026-07-10T05:20:25.915715+00:00
MAR,Morocco,2020,36584208,62.0933436005366,3268.0302734375,World Bank,2026-07-10T05:20:25.915715+00:00
MAR,Morocco,2021,36954442,62.3173276600289,3785.93627929688,World Bank,2026-07-10T05:20:25.915715+00:00
MAR,Morocco,2022,37329064,62.5118468550703,3463.1376953125,World Bank,2026-07-10T05:20:25.915715+00:00
MAR,Morocco,2023,37712505,62.673750838878,3813.72607421875,World Bank,2026-07-10T05:20:25.915715+00:00
MAR,Morocco,2024,38081173,62.7998124018197,4153.1943359375,World Bank,2026-07-10T05:20:25.915715+00:00
MAR,Morocco,2025,38430770,63.1278612260269,4672.46826171875,World Bank,2026-07-10T05:20:25.915715+00:00
MCO,Monaco,2020,38050,100,176891.806328966,World Bank,2026-07-10T05:20:25.915715+00:00
MCO,Monaco,2021,38527,100,223823.327192464,World Bank,2026-07-10T05:20:25.915715+00:00
MCO,Monaco,2022,38931,100,226052.060664649,World Bank,2026-07-10T05:20:25.915715+00:00
MCO,Monaco,2023,38956,100,256799.911212051,World Bank,2026-07-10T05:20:25.915715+00:00
MCO,Monaco,2024,38631,100,288001.574856495,World Bank,2026-07-10T05:20:25.915715+00:00
MCO,Monaco,2025,38341,100,,World Bank,2026-07-10T05:20:25.915715+00:00
MDA,Moldova,2020,2635130,41.3368530273438,4375.7788930524,World Bank,2026-07-10T05:20:25.915715+00:00
MDA,Moldova,2021,2595809,41.8115425109863,5274.60582195352,World Bank,2026-07-10T05:20:25.915715+00:00
MDA,Moldova,2022,2528654,42.4048843383789,5744.29618434435,World Bank,2026-07-10T05:20:25.915715+00:00
MDA,Moldova,2023,2457783,43.0011825561523,6799.58594644576,World Bank,2026-07-10T05:20:25.915715+00:00
MDA,Moldova,2024,2402306,43.516471862793,7578.90216348853,World Bank,2026-07-10T05:20:25.915715+00:00
MDA,Moldova,2025,2360527,43.7336240404545,8621.71721623786,World Bank,2026-07-10T05:20:25.915715+00:00
MDG,Madagascar,2020,28953556,30.7019474167548,450.771615205157,World Bank,2026-07-10T05:20:25.915715+00:00
MDG,Madagascar,2021,29691083,31.1137123216036,483.469463351195,World Bank,2026-07-10T05:20:25.915715+00:00
MDG,Madagascar,2022,30437261,31.5397813465886,504.059106969168,World Bank,2026-07-10T05:20:25.915715+00:00
MDG,Madagascar,2023,31195932,31.9799438860946,514.064076551927,World Bank,2026-07-10T05:20:25.915715+00:00
MDG,Madagascar,2024,31964956,32.4339893339844,550.37875528856,World Bank,2026-07-10T05:20:25.915715+00:00
MDG,Madagascar,2025,32740678,32.9017070836898,599.265294255357,World Bank,2026-07-10T05:20:25.915715+00:00
MDV,Maldives,2020,502118,40.3985147902839,7393.8886543933,World Bank,2026-07-10T05:20:25.915715+00:00
MDV,Maldives,2021,516154,40.7398648710483,10176.143882547,World Bank,2026-07-10T05:20:25.915715+00:00
MDV,Maldives,2022,524106,41.0641769690663,11786.0191492983,World Bank,2026-07-10T05:20:25.915715+00:00
MDV,Maldives,2023,525994,41.5096832933973,12587.6126038651,World Bank,2026-07-10T05:20:25.915715+00:00
MDV,Maldives,2024,527799,41.9982152717385,13379.3513577224,World Bank,2026-07-10T05:20:25.915715+00:00
MDV,Maldives,2025,529676,42.5061567995467,14614.7208116541,World Bank,2026-07-10T05:20:25.915715+00:00
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2020,756405281,54.6812240122644,4749.14341262891,World Bank,2026-07-10T05:20:25.913489+00:00
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2021,767578451,54.8188568175474,5622.19134191977,World Bank,2026-07-10T05:20:25.913489+00:00
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2022,782349366,55.12536380356,6436.74030312288,World Bank,2026-07-10T05:20:25.913489+00:00
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2023,797801454,55.4304551226559,6144.70308054742,World Bank,2026-07-10T05:20:25.913489+00:00
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2024,813173936,55.6954503331851,6275.43469598207,World Bank,2026-07-10T05:20:25.913489+00:00
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2025,828025185,55.9556552886396,6202.19002141299,World Bank,2026-07-10T05:20:25.913489+00:00
MEX,Mexico,2020,126799054,78.677960602824,8841.27074929751,World Bank,2026-07-10T05:20:25.915715+00:00
MEX,Mexico,2021,127648148,78.9324007418057,10314.0506733708,World Bank,2026-07-10T05:20:25.915715+00:00
MEX,Mexico,2022,128613117,79.199683215791,11405.7940469896,World Bank,2026-07-10T05:20:25.915715+00:00
MEX,Mexico,2023,129739759,79.4734935748046,13830.843848864,World Bank,2026-07-10T05:20:25.915715+00:00
MEX,Mexico,2024,130861007,79.7538805976118,13988.0423745241,World Bank,2026-07-10T05:20:25.915715+00:00
MEX,Mexico,2025,131946900,80.0408930629723,13889.2339628708,World Bank,2026-07-10T05:20:25.915715+00:00
MHL,Marshall Islands,2020,42706,77.285864607515,5661.96787336674,World Bank,2026-07-10T05:20:25.915715+00:00
MHL,Marshall Islands,2021,41367,77.6163157431143,6315.31172190393,World Bank,2026-07-10T05:20:25.915715+00:00
MHL,Marshall Islands,2022,40077,77.9855966195187,6455.6603538189,World Bank,2026-07-10T05:20:25.915715+00:00
MHL,Marshall Islands,2023,38827,78.3593928884282,6799.39217554794,World Bank,2026-07-10T05:20:25.915715+00:00
MHL,Marshall Islands,2024,37548,78.7325660244112,7590.28443592202,World Bank,2026-07-10T05:20:25.915715+00:00
MHL,Marshall Islands,2025,36282,79.105503091452,8489.05793506422,World Bank,2026-07-10T05:20:25.915715+00:00
MIC,Middle income,2020,5789502859,53.543730448338,5110.03730012152,World Bank,2026-07-10T05:20:25.913489+00:00
MIC,Middle income,2021,5838421323,54.0812947662006,5980.00050387597,World Bank,2026-07-10T05:20:25.913489+00:00
MIC,Middle income,2022,5882746344,54.4326887515123,6209.92727259514,World Bank,2026-07-10T05:20:25.913489+00:00
MIC,Middle income,2023,5927622764,54.7420083291234,6342.84660727863,World Bank,2026-07-10T05:20:25.913489+00:00
MIC,Middle income,2024,5975818672,55.0660835467752,6507.45727213279,World Bank,2026-07-10T05:20:25.913489+00:00
MIC,Middle income,2025,6024194822,55.413010423551,6778.79773310904,World Bank,2026-07-10T05:20:25.913489+00:00
MKD,North Macedonia,2020,1856124,61.1593302746435,6659.59651070776,World Bank,2026-07-10T05:20:25.915715+00:00
MKD,North Macedonia,2021,1837114,61.6841975628139,7620.80296977508,World Bank,2026-07-10T05:20:25.915715+00:00
MKD,North Macedonia,2022,1831712,61.9530566607267,7606.2375253797,World Bank,2026-07-10T05:20:25.915715+00:00
MKD,North Macedonia,2023,1827816,62.2518322545779,8674.35846327485,World Bank,2026-07-10T05:20:25.915715+00:00
MKD,North Macedonia,2024,1824359,62.5645376928533,9291.8566035502,World Bank,2026-07-10T05:20:25.915715+00:00
MKD,North Macedonia,2025,1820909,62.8909857826036,10489.9255355525,World Bank,2026-07-10T05:20:25.915715+00:00
MLI,Mali,2020,21713836,29.0205972994693,953.242943290974,World Bank,2026-07-10T05:20:25.915715+00:00
MLI,Mali,2021,22388630,29.7049638253978,1027.27345365357,World Bank,2026-07-10T05:20:25.915715+00:00
MLI,Mali,2022,23072640,30.4015705681899,976.914116406452,World Bank,2026-07-10T05:20:25.915715+00:00
MLI,Mali,2023,23769127,31.0031889023235,1042.44223444837,World Bank,2026-07-10T05:20:25.915715+00:00
MLI,Mali,2024,24478595,31.6075621182225,1093.2523323649,World Bank,2026-07-10T05:20:25.915715+00:00
MLI,Mali,2025,25198821,32.2127137183989,1193.27601004701,World Bank,2026-07-10T05:20:25.915715+00:00
MLT,Malta,2020,515490,95.1841082280263,31823.422001724,World Bank,2026-07-10T05:20:25.915715+00:00
MLT,Malta,2021,518150,95.5145343617045,38078.0064279067,World Bank,2026-07-10T05:20:25.915715+00:00
MLT,Malta,2022,531113,95.6003155132879,35658.8318250199,World Bank,2026-07-10T05:20:25.915715+00:00
MLT,Malta,2023,552747,95.6272277147965,40932.5238774461,World Bank,2026-07-10T05:20:25.915715+00:00
MLT,Malta,2024,568847,95.6546264490509,44023.6341078148,World Bank,2026-07-10T05:20:25.915715+00:00
MLT,Malta,2025,579704,95.6805856649593,47906.9000057635,World Bank,2026-07-10T05:20:25.915715+00:00
MMR,Myanmar,2020,53016522,30.1593049968842,1490.21683548367,World Bank,2026-07-10T05:20:25.915715+00:00
MMR,Myanmar,2021,53387102,30.2368812529698,1242.72134419599,World Bank,2026-07-10T05:20:25.915715+00:00
MMR,Myanmar,2022,53756787,30.311095757938,1158.05005034332,World Bank,2026-07-10T05:20:25.915715+00:00
MMR,Myanmar,2023,54133798,30.3820718069466,1233.19666209269,World Bank,2026-07-10T05:20:25.915715+00:00
MMR,Myanmar,2024,54500091,30.4499084074136,1359.05001560107,World Bank,2026-07-10T05:20:25.915715+00:00
MMR,Myanmar,2025,54850648,30.5836915476767,1488.87527836542,World Bank,2026-07-10T05:20:25.915715+00:00
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,692532027,51.6896857274925,2415.26254491139,World Bank,2026-07-10T05:20:25.913489+00:00
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2021,704458802,51.9157887433595,2760.50031198582,World Bank,2026-07-10T05:20:25.913489+00:00
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2022,716508657,52.1693289932022,3022.54814280134,World Bank,2026-07-10T05:20:25.913489+00:00
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2023,729077445,52.4233912654293,2872.39008505083,World Bank,2026-07-10T05:20:25.913489+00:00
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2024,741690916,52.6418305162983,2963.06913716955,World Bank,2026-07-10T05:20:25.913489+00:00
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2025,753903407,52.8628681640079,2829.12883889291,World Bank,2026-07-10T05:20:25.913489+00:00
MNE,Montenegro,2020,626590,65.2490688418027,7555.48699036321,World Bank,2026-07-10T05:20:25.915715+00:00
MNE,Montenegro,2021,625053,65.3266031317675,9315.86435643142,World Bank,2026-07-10T05:20:25.915715+00:00
MNE,Montenegro,2022,623591,65.4012965440866,10038.1849482517,World Bank,2026-07-10T05:20:25.915715+00:00
MNE,Montenegro,2023,623529,65.4731667624849,12258.1600477339,World Bank,2026-07-10T05:20:25.915715+00:00
MNE,Montenegro,2024,623525,65.5422314706266,13270.1824401005,World Bank,2026-07-10T05:20:25.915715+00:00
MNE,Montenegro,2025,623129,65.6085083521036,14816.8380299947,World Bank,2026-07-10T05:20:25.915715+00:00
MNG,Mongolia,2020,3327204,68.0894771770775,4001.25193077703,World Bank,2026-07-10T05:20:25.915715+00:00
MNG,Mongolia,2021,3383741,69.2153244018555,4517.61578018785,World Bank,2026-07-10T05:20:25.915715+00:00
MNG,Mongolia,2022,3433748,69.783805847168,4993.51487463495,World Bank,2026-07-10T05:20:25.915715+00:00
MNG,Mongolia,2023,3481145,70.4464492797852,5838.63108083902,World Bank,2026-07-10T05:20:25.915715+00:00
MNG,Mongolia,2024,3524788,70.9566040039062,6750.6301157724,World Bank,2026-07-10T05:20:25.915715+00:00
MNG,Mongolia,2025,3568978,71.1450719126123,7108.22743246244,World Bank,2026-07-10T05:20:25.915715+00:00
MNP,Northern Mariana Islands,2020,47528,91.6908367362908,18220.8382427201,World Bank,2026-07-10T05:20:25.915715+00:00
MNP,Northern Mariana Islands,2021,46979,91.7842137303802,19455.50139424,World Bank,2026-07-10T05:20:25.915715+00:00
MNP,Northern Mariana Islands,2022,46078,91.8785788645608,23785.754590043,World Bank,2026-07-10T05:20:25.915715+00:00
