date,location_key,location_code,location,total_cases,total_deaths,total_recovered,has_province_rows,has_national_row,aggregation_conflict,disease,new_cases_raw,new_deaths_raw,new_cases_clean,new_deaths,is_negative_case_correction,is_negative_death_correction,source,collected_at,year,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,population,density_per_km2,growth_rate,new_cases_smoothed,lag_1,lag_3,lag_7,lag_14,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,growth_rate_1,growth_rate_7,cases_per_million,deaths_per_million,month,day_of_week,is_weekend,target_t_plus_7,quality_flag,data_mode,prediction_t_plus_7
2021-01-14,GBR,GBR,United Kingdom,3269761.0,86163.0,7584.0,True,False,False,COVID-19,48804.0,1253.0,48804.0,1253.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,5.1,8.9,2.0,27.6,94.0,22.0,67059474,277.9289,1.0034,53100.71428571428,53669.71428571428,58003.0,57403.0,43012.42857142857,47371.333333333336,53100.71428571428,55251.857142857145,7843.016269528299,6436.099693549329,-0.010601882413066161,-0.07494879560799465,727.7718879811076,18.684906475705432,1,4,0,40573.71428571428,ok,real_local,49285.392466363424
2021-01-15,GBR,GBR,United Kingdom,3325646.0,87448.0,7695.0,True,False,False,COVID-19,55885.0,1285.0,55885.0,1285.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,1.7,4.0,-0.3,0.0,88.0,13.5,67059474,277.9289,1.0034,51342.57142857143,53100.71428571428,55797.42857142857,59507.857142857145,45963.142857142855,50783.666666666664,51342.57142857143,55425.21428571428,5195.577896006681,6418.107856220652,-0.03310958959389835,-0.13721357323762773,833.364723379727,19.16209482943454,1,5,0,38350.28571428572,ok,real_local,48645.5585741044
2021-01-16,GBR,GBR,United Kingdom,3367074.0,88747.0,7866.0,True,False,False,COVID-19,41428.0,1299.0,41428.0,1299.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,4.0,7.1,1.6,6.3,87.0,24.1,67059474,277.9289,1.0034,48675.42857142857,51342.57142857143,53669.71428571428,59828.57142857143,49258.142857142855,48705.666666666664,48675.42857142857,54252.0,4792.909163013795,7306.78421546909,-0.051947979677126714,-0.1864183381088825,617.779972446548,19.370864734191024,1,6,1,37239.42857142857,ok,real_local,47693.77392431771
2021-01-17,GBR,GBR,United Kingdom,3405744.0,89429.0,8046.0,True,False,False,COVID-19,38670.0,682.0,38670.0,682.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,4.3,7.3,2.1,0.0,87.0,18.2,67059474,277.9289,1.0034,46338.857142857145,48675.42857142857,53100.71428571428,59809.857142857145,52495.857142857145,45327.666666666664,46338.857142857145,53074.357142857145,5104.140180245376,8323.852298469406,-0.048003099246319625,-0.22523043263293913,576.6523012095204,10.170076788851638,1,7,1,36016.71428571428,ok,real_local,43068.28527659859
2021-01-18,GBR,GBR,United Kingdom,3443354.0,90031.0,8250.0,True,False,False,COVID-19,37610.0,602.0,37610.0,602.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,4.4,8.0,1.5,0.9,90.0,26.6,67059474,277.9289,1.0034,45101.0,46338.857142857145,51342.57142857143,58003.0,54990.57142857143,39236.0,45101.0,51552.0,5950.1328436553595,9033.686796809867,-0.026713156499327977,-0.22243677051187008,560.8454369922437,8.977105904528866,1,1,0,33821.57142857143,ok,real_local,43073.17864834189
2021-01-19,GBR,GBR,United Kingdom,3476808.0,91643.0,8367.0,True,False,False,COVID-19,33454.0,1612.0,33454.0,1612.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,10.0,10.9,8.4,2.4,88.0,34.9,67059474,277.9289,1.0034,43359.0,45101.0,48675.42857142857,55797.42857142857,56106.57142857143,36578.0,43359.0,49578.21428571428,7190.668735044474,9726.931384993275,-0.03862442074455112,-0.22292117916340232,498.8705995516756,24.038363319103876,1,2,0,31923.428571428572,ok,real_local,42149.41630525505
2021-01-20,GBR,GBR,United Kingdom,3515800.0,93469.0,8496.0,True,False,False,COVID-19,38992.0,1826.0,38992.0,1826.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,9.9,10.4,9.3,7.2,87.0,38.5,67059474,277.9289,1.0034,42120.42857142857,43359.0,46338.857142857145,53669.71428571428,57866.142857142855,36685.333333333336,42120.42857142857,47895.07142857143,7088.788771355873,9367.756824526847,-0.028565498018206775,-0.21519186133174328,581.4540090189196,27.22956043466729,1,3,0,29977.285714285714,ok,real_local,41509.7206903291
2021-01-21,GBR,GBR,United Kingdom,3553777.0,94765.0,8585.0,True,False,False,COVID-19,37977.0,1296.0,37977.0,1296.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,6.0,9.0,3.7,2.3,81.0,41.4,67059474,277.9289,1.0034,40573.71428571428,42120.42857142857,45101.0,53100.71428571428,57403.0,36807.666666666664,40573.71428571428,46837.21428571428,6627.950355756324,9589.199513579038,-0.03672123808264069,-0.23591019760293783,566.3181909240743,19.326128326028922,1,4,0,28667.85714285714,ok,real_local,41672.733896678474
2021-01-22,GBR,GBR,United Kingdom,3594098.0,96166.0,8682.0,True,False,False,COVID-19,40321.0,1401.0,40321.0,1401.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,2.7,6.7,-0.4,0.7,88.0,13.1,67059474,277.9289,1.0034,38350.28571428572,40573.71428571428,43359.0,51342.57142857143,59507.857142857145,39096.666666666664,38350.28571428572,44846.42857142857,2346.152882261008,7645.201340096435,-0.054799729592698854,-0.2530509351749313,601.2722378347316,20.89190261170256,1,5,0,27071.285714285714,ok,real_local,43615.693003060966
2021-01-23,GBR,GBR,United Kingdom,3627750.0,97518.0,8830.0,True,False,False,COVID-19,33652.0,1352.0,33652.0,1352.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,0.6,3.6,-2.7,0.0,92.0,18.9,67059474,277.9289,1.0034,37239.42857142857,38350.28571428572,42120.42857142857,48675.42857142857,59828.57142857143,37316.666666666664,37239.42857142857,42957.42857142857,2463.86953835701,6871.451060254272,-0.02896607214697605,-0.2349440022539973,501.8232024903745,20.161207945054862,1,6,1,25606.714285714286,ok,real_local,40224.70907141387
2021-01-24,GBR,GBR,United Kingdom,3657861.0,98129.0,8950.0,True,False,False,COVID-19,30111.0,611.0,30111.0,611.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,-0.4,2.0,-3.9,4.5,92.0,17.1,67059474,277.9289,1.0034,36016.71428571428,37239.42857142857,40573.71428571428,46338.857142857145,59809.857142857145,34694.666666666664,36016.71428571428,41177.78571428572,3397.4216994780454,6740.476161418666,-0.03283386272614291,-0.2227535052347306,449.0193287230377,9.111315129015178,1,7,1,24332.285714285714,ok,real_local,39015.246448412276
2021-01-25,GBR,GBR,United Kingdom,3680105.0,98723.0,9040.0,True,False,False,COVID-19,22244.0,594.0,22244.0,594.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,0.4,4.6,-2.6,0.7,84.0,17.5,67059474,277.9289,1.0034,33821.57142857143,36016.71428571428,38350.28571428572,45101.0,58003.0,28669.0,33821.57142857143,39461.28571428572,5784.4107455705325,8138.6805742574925,-0.06094789324004326,-0.25009264919688196,331.70555438594704,8.857808816096588,1,1,0,23821.428571428572,ok,real_local,39967.65600602092
2021-01-26,GBR,GBR,United Kingdom,3700272.0,100359.0,9164.0,True,False,False,COVID-19,20167.0,1636.0,20167.0,1636.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,1.9,5.2,-2.1,4.1,90.0,20.4,67059474,277.9289,1.0034,31923.428571428572,33821.57142857143,37239.42857142857,43359.0,55797.42857142857,24174.0,31923.428571428572,37641.21428571428,7514.818139747075,9315.695236524021,-0.05612225502743383,-0.2637415860276166,300.733047801717,24.396254584400705,1,2,0,23355.571428571428,ok,real_local,39470.926519387656
2021-01-27,GBR,GBR,United Kingdom,3725641.0,102085.0,9250.0,True,False,False,COVID-19,25369.0,1726.0,25369.0,1726.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,7.5,9.4,5.8,2.6,97.0,15.4,67059474,277.9289,1.0034,29977.285714285714,31923.428571428572,36016.71428571428,42120.42857142857,53669.71428571428,22593.333333333332,29977.285714285714,36048.857142857145,7189.188007284534,9371.854396902205,-0.060962839652024536,-0.2882958048859902,378.30597955480533,25.738346829263826,1,3,0,22476.428571428572,ok,real_local,39239.35769828773
2021-01-28,GBR,GBR,United Kingdom,3754452.0,103324.0,9353.0,True,False,False,COVID-19,28811.0,1239.0,28811.0,1239.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,10.3,12.6,7.6,14.6,90.0,28.9,67059474,277.9289,1.0034,28667.85714285714,29977.285714285714,33821.57142857143,40573.71428571428,53100.71428571428,24782.333333333332,28667.85714285714,34620.78571428572,6404.836797933675,8826.84477827703,-0.04368069157123731,-0.29343769365106187,429.63355185279266,18.47613657094895,1,4,0,21322.571428571428,ok,real_local,39060.85180243948
2021-01-29,GBR,GBR,United Kingdom,3783597.0,104572.0,9408.0,True,False,False,COVID-19,29145.0,1248.0,29145.0,1248.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,9.0,10.6,7.8,9.5,87.0,28.6,67059474,277.9289,1.0034,27071.285714285714,28667.85714285714,31923.428571428572,38350.28571428572,51342.57142857143,27775.0,27071.285714285714,32710.785714285714,4371.044096071078,6641.474999453662,-0.05569203936713588,-0.29410471890691825,434.6142052948402,18.610345795435258,1,5,0,19902.428571428572,ok,real_local,38596.746796482534
2021-01-30,GBR,GBR,United Kingdom,3806997.0,105777.0,9584.0,True,False,False,COVID-19,23400.0,1205.0,23400.0,1205.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,4.7,7.3,2.8,15.4,92.0,30.8,67059474,277.9289,1.0034,25606.714285714286,27071.285714285714,29977.285714285714,37239.42857142857,48675.42857142857,27118.666666666668,25606.714285714286,31423.071428571428,3563.704682100674,6573.836968992971,-0.054100549343268266,-0.312376283202136,348.9439836644111,17.969123945111768,1,6,1,19182.85714285714,ok,real_local,34619.99304837998
2021-01-31,GBR,GBR,United Kingdom,3828187.0,106367.0,9656.0,True,False,False,COVID-19,21190.0,590.0,21190.0,590.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,2.3,4.1,0.6,2.0,84.0,25.3,67059474,277.9289,1.0034,24332.285714285714,25606.714285714286,28667.85714285714,36016.71428571428,46338.857142857145,24578.333333333332,24332.285714285714,30174.5,3311.2262603060576,6736.825256433113,-0.04976931273605699,-0.32441683821400374,315.9881629849945,8.798160271880452,1,7,1,18427.714285714286,ok,real_local,27759.428534480274
2021-02-01,GBR,GBR,United Kingdom,3846855.0,106774.0,9739.0,True,False,False,COVID-19,18668.0,407.0,18668.0,407.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,3.7,4.7,2.4,0.0,91.0,14.1,67059474,277.9289,1.0034,23821.428571428572,24332.285714285714,27071.285714285714,33821.57142857143,45101.0,21086.0,23821.428571428572,28821.5,3829.3211952418083,7004.446340412293,-0.02099503305426059,-0.2956735135226461,278.37975585671904,6.069239373992107,2,1,0,17780.571428571428,ok,real_local,26544.702705605927
2021-02-02,GBR,GBR,United Kingdom,3863761.0,108225.0,9822.0,True,False,False,COVID-19,16906.0,1451.0,16906.0,1451.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,9.0,12.6,3.9,5.0,89.0,29.1,67059474,277.9289,1.0034,23355.571428571428,23821.428571428572,25606.714285714286,31923.428571428572,43359.0,18921.333333333332,23355.571428571428,27639.5,4401.218170888223,7501.576536683154,-0.019556221889055557,-0.2683877492571511,252.10457212951002,21.637509414404295,2,2,0,17142.714285714286,ok,real_local,25757.051736607064
2021-02-03,GBR,GBR,United Kingdom,3882976.0,109547.0,9940.0,True,False,False,COVID-19,19215.0,1322.0,19215.0,1322.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,7.6,9.3,4.8,2.5,90.0,25.5,67059474,277.9289,1.0034,22476.428571428572,23355.571428571428,24332.285714285714,29977.285714285714,42120.42857142857,18263.0,22476.428571428572,26226.85714285714,4524.145408082158,7081.092599886282,-0.03764167619839858,-0.25021802221682127,286.53669427827606,19.713843863433823,2,3,0,16265.857142857143,ok,real_local,20316.84304765081
2021-02-04,GBR,GBR,United Kingdom,3903710.0,110462.0,10015.0,True,False,False,COVID-19,20734.0,915.0,20734.0,915.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,6.0,8.7,2.8,5.3,93.0,16.6,67059474,277.9289,1.0034,21322.571428571428,22476.428571428572,23821.428571428572,28667.85714285714,40573.71428571428,18951.666666666668,21322.571428571428,24995.214285714286,3719.9231888055997,6396.732527276035,-0.051336320589824354,-0.2562202566338607,309.1882289443547,13.644604489441717,2,4,0,15238.57142857143,ok,real_local,22031.57231383702
2021-02-05,GBR,GBR,United Kingdom,3922914.0,111477.0,10098.0,True,False,False,COVID-19,19204.0,1015.0,19204.0,1015.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,6.7,9.9,5.1,0.9,90.0,15.9,67059474,277.9289,1.0034,19902.428571428572,21322.571428571428,23355.571428571428,27071.285714285714,38350.28571428572,19717.666666666668,19902.428571428572,23486.85714285714,1928.9195982020015,4925.597104589028,-0.06660279516005833,-0.2648140623433369,286.37266078168165,15.135818094845183,2,5,0,14666.285714285714,ok,real_local,17571.24030594711
2021-02-06,GBR,GBR,United Kingdom,3941277.0,112305.0,10186.0,True,False,False,COVID-19,18363.0,828.0,18363.0,828.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,4.7,8.0,1.2,8.8,94.0,24.1,67059474,277.9289,1.0034,19182.85714285714,19902.428571428572,22476.428571428572,25606.714285714286,37239.42857142857,19433.666666666668,19182.85714285714,22394.785714285714,1339.3745265795349,4190.876130333261,-0.0361549559637375,-0.2508661232823981,273.8315543602385,12.3472486527407,2,6,1,13950.857142857143,ok,real_local,16729.445145026817
2021-02-07,GBR,GBR,United Kingdom,3957181.0,112681.0,10274.0,True,False,False,COVID-19,15904.0,376.0,15904.0,376.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,1.3,3.9,-1.2,4.6,82.0,33.5,67059474,277.9289,1.0034,18427.714285714286,19182.85714285714,21322.571428571428,24332.285714285714,36016.71428571428,17823.666666666668,18427.714285714286,21380.0,1477.839418522825,3910.2564219901883,-0.03936550491510266,-0.24266406772894328,237.16261180336727,5.6069631563170335,2,7,1,13249.0,ok,real_local,13938.573982560098
2021-02-08,GBR,GBR,United Kingdom,3971319.0,113014.0,10327.0,True,False,False,COVID-19,14138.0,333.0,14138.0,333.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,-1.4,-0.5,-2.1,0.5,80.0,28.3,67059474,277.9289,1.0034,17780.571428571428,18427.714285714286,19902.428571428572,23821.428571428572,33821.57142857143,16135.0,17780.571428571428,20801.0,2094.2240197502774,4318.301319467591,-0.03511791246104479,-0.2535892053973014,210.82777953194204,4.965741305993543,2,1,0,12625.857142857143,ok,real_local,13615.45907122898
2021-02-09,GBR,GBR,United Kingdom,3983760.0,114066.0,10431.0,True,False,False,COVID-19,12441.0,1052.0,12441.0,1052.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,-1.4,0.2,-3.2,1.0,84.0,20.2,67059474,277.9289,1.0034,17142.714285714286,17780.571428571428,19182.85714285714,23355.571428571428,31923.428571428572,14161.0,17142.714285714286,20249.14285714286,2818.270377087398,4827.689211460309,-0.03587382697004748,-0.2660117806090929,185.52188464824522,15.687567128844464,2,2,0,12368.0,ok,real_local,15219.03721608036
2021-02-10,GBR,GBR,United Kingdom,3996837.0,115068.0,10499.0,True,False,False,COVID-19,13077.0,1002.0,13077.0,1002.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,-2.7,0.0,-9.8,0.0,85.0,19.5,67059474,277.9289,1.0034,16265.857142857143,17142.714285714286,18427.714285714286,22476.428571428572,29977.285714285714,13218.666666666666,16265.857142857143,19371.14285714286,2986.925099667103,4933.315921324435,-0.05115042625355213,-0.2763148695458735,195.00600317861128,14.94196032614273,2,3,0,12322.714285714286,ok,real_local,14492.64412750454
2021-02-11,GBR,GBR,United Kingdom,4010380.0,115748.0,10602.0,True,False,False,COVID-19,13543.0,680.0,13543.0,680.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,-5.0,-0.7,-10.3,0.0,85.0,18.1,67059474,277.9289,1.0034,15238.57142857143,16265.857142857143,17780.571428571428,21322.571428571428,28667.85714285714,13020.333333333334,15238.57142857143,18280.571428571428,2464.446901560893,4382.856092847863,-0.0631559533114938,-0.2853314395208296,201.95505857979143,10.140252516743569,2,4,0,12115.857142857143,ok,real_local,14394.60306902922
2021-02-12,GBR,GBR,United Kingdom,4025578.0,116507.0,10659.0,True,False,False,COVID-19,15198.0,759.0,15198.0,759.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,-2.4,0.3,-4.2,0.0,75.0,26.3,67059474,277.9289,1.0034,14666.285714285714,15238.57142857143,17142.714285714286,19902.428571428572,27071.285714285714,13939.333333333334,14666.285714285714,17284.35714285714,1870.7880474196268,3234.9014471001165,-0.037555076403862464,-0.26309064938234394,226.63464374921878,11.318311265012307,2,5,0,11673.142857142857,ok,real_local,13804.318749495738
2021-02-13,GBR,GBR,United Kingdom,4038933.0,117128.0,10854.0,True,False,False,COVID-19,13355.0,621.0,13355.0,621.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,-2.6,0.2,-5.1,0.0,68.0,23.8,67059474,277.9289,1.0034,13950.857142857143,14666.285714285714,16265.857142857143,19182.85714285714,25606.714285714286,14032.0,13950.857142857143,16566.85714285714,1131.9921035279858,2895.0166014118927,-0.048780487804877995,-0.2727435210008936,199.15157700163292,9.260436489555525,2,6,1,11258.57142857143,ok,real_local,13845.67236340618
2021-02-14,GBR,GBR,United Kingdom,4049924.0,117387.0,10918.0,True,False,False,COVID-19,10991.0,259.0,10991.0,259.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,2.2,5.0,-0.4,0.6,64.0,29.1,67059474,277.9289,1.0034,13249.0,13950.857142857143,15238.57142857143,18427.714285714286,24332.285714285714,13181.333333333334,13249.0,15838.357142857143,1222.8541555373486,2923.091040250605,-0.050309248791676926,-0.28102857497247935,163.89928736989498,3.8622432379949774,2,7,1,11093.42857142857,ok,real_local,13672.83874000083
2021-02-15,GBR,GBR,United Kingdom,4059700.0,117622.0,10963.0,True,False,False,COVID-19,9776.0,235.0,9776.0,235.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,8.7,12.7,4.9,1.8,88.0,23.4,67059474,277.9289,1.0034,12625.857142857143,13249.0,14666.285714285714,17780.571428571428,23821.428571428572,11374.0,12625.857142857143,15203.214285714286,1648.413300165917,3192.8498505831603,-0.047033199271104,-0.28990712173801253,145.78104206424285,3.5043519726981454,2,1,0,11219.57142857143,ok,real_local,15692.468870682074
2021-02-16,GBR,GBR,United Kingdom,4070336.0,118421.0,11026.0,True,False,False,COVID-19,10636.0,799.0,10636.0,799.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,9.1,10.7,7.0,2.1,88.0,27.7,67059474,277.9289,1.0034,12368.0,12625.857142857143,13950.857142857143,17142.714285714286,23355.571428571428,10467.666666666666,12368.0,14755.357142857143,1792.077485569839,3358.060294854626,-0.02042294158246684,-0.27852732106100886,158.60547907071265,11.914796707173695,2,2,0,10917.714285714286,ok,real_local,15263.20663143575
2021-02-17,GBR,GBR,United Kingdom,4083096.0,119159.0,11103.0,True,False,False,COVID-19,12760.0,738.0,12760.0,738.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,9.1,10.7,6.7,3.0,88.0,31.6,67059474,277.9289,1.0034,12322.714285714286,12368.0,13249.0,16265.857142857143,22476.428571428572,11057.333333333334,12322.714285714286,14294.285714285714,1777.5351886641722,3150.836451950559,-0.003661522823877245,-0.24241838733192222,190.27885604948227,11.005156407877582,2,3,0,10515.857142857143,ok,real_local,15468.246097208334
2021-02-18,GBR,GBR,United Kingdom,4095191.0,119614.0,11164.0,True,False,False,COVID-19,12095.0,455.0,12095.0,455.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,8.3,11.3,4.6,1.3,76.0,35.1,67059474,277.9289,1.0034,12115.857142857143,12322.714285714286,12625.857142857143,15238.57142857143,21322.571428571428,11830.333333333334,12115.857142857143,13677.214285714286,1706.3179596993107,2632.555010375796,-0.016786654146234037,-0.20492172119621263,180.36228557354923,6.785021904585771,2,4,0,10219.42857142857,ok,real_local,15740.320245541414
2021-02-19,GBR,GBR,United Kingdom,4107290.0,120147.0,11254.0,True,False,False,COVID-19,12099.0,533.0,12099.0,533.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,8.0,10.6,4.3,1.0,82.0,33.3,67059474,277.9289,1.0034,11673.142857142857,12115.857142857143,12368.0,14666.285714285714,19902.428571428572,12318.0,11673.142857142857,13169.714285714286,1165.5381869791602,2160.7613548596096,-0.03654007145299552,-0.2040832229408556,180.42193411776537,7.948168516800475,2,5,0,9717.857142857143,ok,real_local,16042.172339311448
2021-02-20,GBR,GBR,United Kingdom,4117743.0,120593.0,11297.0,True,False,False,COVID-19,10453.0,446.0,10453.0,446.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,12.2,14.0,10.0,0.5,70.0,27.8,67059474,277.9289,1.0034,11258.57142857143,11673.142857142857,12322.714285714286,13950.857142857143,19182.85714285714,11549.0,11258.57142857143,12604.714285714286,997.5952309922452,1717.6733611230948,-0.035514979439984246,-0.1929835340378471,155.8765581728243,6.650812680099459,2,6,1,9289.857142857143,ok,real_local,15536.69675425041
2021-02-21,GBR,GBR,United Kingdom,4127578.0,120810.0,11315.0,True,False,False,COVID-19,9835.0,217.0,9835.0,217.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,11.0,14.3,6.7,0.4,81.0,21.2,67059474,277.9289,1.0034,11093.42857142857,11258.57142857143,12115.857142857143,13249.0,18427.714285714286,10795.666666666666,11093.42857142857,12171.214285714286,1116.7829891695424,1591.5119576133318,-0.014668189316076777,-0.16269691513106116,146.6608580914309,3.235933523725522,2,7,1,8749.857142857143,ok,real_local,16983.85023469834
2021-02-22,GBR,GBR,United Kingdom,4138237.0,120988.0,11346.0,True,False,False,COVID-19,10659.0,178.0,10659.0,178.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,9.5,12.1,7.1,1.0,89.0,18.8,67059474,277.9289,1.0034,11219.57142857143,11093.42857142857,11673.142857142857,12625.857142857143,17780.571428571428,10315.666666666666,11219.57142857143,11922.714285714286,1005.1407658553017,1535.642230868321,0.011370953202668387,-0.1113814055057082,158.94845819995547,2.6543602176181698,2,1,0,8007.428571428572,ok,real_local,17767.285794500614
2021-02-23,GBR,GBR,United Kingdom,4146760.0,121536.0,11457.0,True,False,False,COVID-19,8523.0,548.0,8523.0,548.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,9.6,12.6,6.0,0.0,79.0,31.5,67059474,277.9289,1.0034,10917.714285714286,11219.57142857143,11258.57142857143,12368.0,17142.714285714286,9672.333333333334,10917.714285714286,11642.857142857143,1381.7831868678566,1756.7769944318557,-0.026904516342615602,-0.117261134725559,127.09613558853744,8.171850557610995,2,2,0,7705.714285714285,ok,real_local,16461.292078603507
2021-02-24,GBR,GBR,United Kingdom,4156707.0,121979.0,11474.0,True,False,False,COVID-19,9947.0,443.0,9947.0,443.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,12.5,14.1,11.0,0.0,69.0,29.3,67059474,277.9289,1.0034,10515.857142857143,10917.714285714286,11093.42857142857,12322.714285714286,16265.857142857143,9709.666666666666,10515.857142857143,11419.285714285714,1182.1964338314174,1759.2023934801423,-0.036807809065215136,-0.14662817792925956,148.3310173294828,6.606076271937355,2,3,0,7201.857142857143,ok,real_local,16268.798056795646
2021-02-25,GBR,GBR,United Kingdom,4166727.0,122303.0,11504.0,True,False,False,COVID-19,10020.0,324.0,10020.0,324.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,9.8,12.0,5.2,0.3,77.0,22.9,67059474,277.9289,1.0034,10219.42857142857,10515.857142857143,11219.57142857143,12115.857142857143,15238.57142857143,9496.666666666666,10219.42857142857,11167.642857142857,994.2845032835527,1687.948950106327,-0.028188721794297145,-0.15652450743417726,149.4196032614273,4.8315320815072305,2,4,0,6719.571428571428,ok,real_local,16093.263927414417
2021-02-26,GBR,GBR,United Kingdom,4175315.0,122648.0,11579.0,True,False,False,COVID-19,8588.0,345.0,8588.0,345.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2021,London,51.5072,-0.1276,4.8,10.8,-0.6,0.0,80.0,11.2,67059474,277.9289,1.0034,9717.857142857143,10219.42857142857,10917.714285714286,11673.142857142857,14666.285714285714,9518.333333333334,9717.857142857143,10695.5,782.6662175944876,1393.3084342165434,-0.049080183404160045,-0.16750293714509493,128.0654244320497,5.144686938641959,2,5,0,6353.285714285715,ok,real_local,16928.984579741402
